Time	Node	FaceId	FaceDescr	Type	Packets	Kilobytes	PacketRaw	KilobytesRaw
2.5	1	2	internal://	InNacks	0	0	0	0
2.5	1	2	internal://	OutNacks	0	0	0	0
2.5	1	2	internal://	InSatisfiedInterests	0.00256	0	0	0
2.5	1	2	internal://	InTimedOutInterests	0	0	0	0
2.5	1	2	internal://	OutSatisfiedInterests	0	0	0	0
2.5	1	2	internal://	OutTimedOutInterests	0	0	0	0
2.5	1	-1	all	SatisfiedInterests	0.00256	0	0	0
2.5	1	-1	all	TimedOutInterests	0	0	0	0
2.5	2	1	internal://	InInterests	0	0	0	0
2.5	2	1	internal://	OutInterests	0	0	0	0
2.5	2	1	internal://	InData	0	0	0	0
2.5	2	1	internal://	OutData	0	0	0	0
2.5	2	1	internal://	InNacks	0	0	0	0
2.5	2	1	internal://	OutNacks	0	0	0	0
2.5	2	1	internal://	InSatisfiedInterests	0	0	0	0
2.5	2	1	internal://	InTimedOutInterests	0	0	0	0
2.5	2	1	internal://	OutSatisfiedInterests	0.00256	0	0	0
2.5	2	1	internal://	OutTimedOutInterests	0	0	0	0
2.5	2	2	internal://	InInterests	0	0	0	0
2.5	2	2	internal://	OutInterests	0	0	0	0
2.5	2	2	internal://	InData	0	0	0	0
2.5	2	2	internal://	OutData	0	0	0	0
2.5	2	2	internal://	InNacks	0	0	0	0
2.5	2	2	internal://	OutNacks	0	0	0	0
2.5	2	2	internal://	InSatisfiedInterests	0.00256	0	0	0
2.5	2	2	internal://	InTimedOutInterests	0	0	0	0
2.5	2	2	internal://	OutSatisfiedInterests	0	0	0	0
2.5	2	2	internal://	OutTimedOutInterests	0	0	0	0
2.5	2	-1	all	SatisfiedInterests	0.00256	0	0	0
2.5	2	-1	all	TimedOutInterests	0	0	0	0
2.5	3	1	internal://	InInterests	0	0	0	0
2.5	3	1	internal://	OutInterests	0	0	0	0
2.5	3	1	internal://	InData	0	0	0	0
2.5	3	1	internal://	OutData	0	0	0	0
2.5	3	1	internal://	InNacks	0	0	0	0
2.5	3	1	internal://	OutNacks	0	0	0	0
2.5	3	1	internal://	InSatisfiedInterests	0	0	0	0
2.5	3	1	internal://	InTimedOutInterests	0	0	0	0
2.5	3	1	internal://	OutSatisfiedInterests	0.00256	0	0	0
2.5	3	1	internal://	OutTimedOutInterests	0	0	0	0
2.5	3	2	internal://	InInterests	0	0	0	0
2.5	3	2	internal://	OutInterests	0	0	0	0
2.5	3	2	internal://	InData	0	0	0	0
2.5	3	2	internal://	OutData	0	0	0	0
2.5	3	2	internal://	InNacks	0	0	0	0
2.5	3	2	internal://	OutNacks	0	0	0	0
2.5	3	2	internal://	InSatisfiedInterests	0.00256	0	0	0
2.5	3	2	internal://	InTimedOutInterests	0	0	0	0
2.5	3	2	internal://	OutSatisfiedInterests	0	0	0	0
2.5	3	2	internal://	OutTimedOutInterests	0	0	0	0
2.5	3	-1	all	SatisfiedInterests	0.00256	0	0	0
2.5	3	-1	all	TimedOutInterests	0	0	0	0
2.5	4	1	internal://	InInterests	0	0	0	0
2.5	4	1	internal://	OutInterests	0	0	0	0
2.5	4	1	internal://	InData	0	0	0	0
2.5	4	1	internal://	OutData	0	0	0	0
2.5	4	1	internal://	InNacks	0	0	0	0
2.5	4	1	internal://	OutNacks	0	0	0	0
2.5	4	1	internal://	InSatisfiedInterests	0	0	0	0
2.5	4	1	internal://	InTimedOutInterests	0	0	0	0
2.5	4	1	internal://	OutSatisfiedInterests	0.00256	0	0	0
2.5	4	1	internal://	OutTimedOutInterests	0	0	0	0
2.5	4	2	internal://	InInterests	0	0	0	0
2.5	4	2	internal://	OutInterests	0	0	0	0
2.5	4	2	internal://	InData	0	0	0	0
2.5	4	2	internal://	OutData	0	0	0	0
2.5	4	2	internal://	InNacks	0	0	0	0
2.5	4	2	internal://	OutNacks	0	0	0	0
2.5	4	2	internal://	InSatisfiedInterests	0.00256	0	0	0
2.5	4	2	internal://	InTimedOutInterests	0	0	0	0
2.5	4	2	internal://	OutSatisfiedInterests	0	0	0	0
2.5	4	2	internal://	OutTimedOutInterests	0	0	0	0
2.5	4	-1	all	SatisfiedInterests	0.00256	0	0	0
2.5	4	-1	all	TimedOutInterests	0	0	0	0
2.5	5	1	internal://	InInterests	0	0	0	0
2.5	5	1	internal://	OutInterests	0	0	0	0
2.5	5	1	internal://	InData	0	0	0	0
2.5	5	1	internal://	OutData	0	0	0	0
2.5	5	1	internal://	InNacks	0	0	0	0
2.5	5	1	internal://	OutNacks	0	0	0	0
2.5	5	1	internal://	InSatisfiedInterests	0	0	0	0
2.5	5	1	internal://	InTimedOutInterests	0	0	0	0
2.5	5	1	internal://	OutSatisfiedInterests	0.00256	0	0	0
2.5	5	1	internal://	OutTimedOutInterests	0	0	0	0
2.5	5	2	internal://	InInterests	0	0	0	0
2.5	5	2	internal://	OutInterests	0	0	0	0
2.5	5	2	internal://	InData	0	0	0	0
2.5	5	2	internal://	OutData	0	0	0	0
2.5	5	2	internal://	InNacks	0	0	0	0
2.5	5	2	internal://	OutNacks	0	0	0	0
2.5	5	2	internal://	InSatisfiedInterests	0.00256	0	0	0
2.5	5	2	internal://	InTimedOutInterests	0	0	0	0
2.5	5	2	internal://	OutSatisfiedInterests	0	0	0	0
2.5	5	2	internal://	OutTimedOutInterests	0	0	0	0
2.5	5	257	netdev://[00:00:00:00:00:0a]	InInterests	99.9654	3.0263	50	1.51367
2.5	5	257	netdev://[00:00:00:00:00:0a]	OutInterests	0	0	0	0
2.5	5	257	netdev://[00:00:00:00:00:0a]	InData	0	0	0	0
2.5	5	257	netdev://[00:00:00:00:00:0a]	OutData	99.9142	103.037	50	51.5625
2.5	5	257	netdev://[00:00:00:00:00:0a]	InNacks	0	0	0	0
2.5	5	257	netdev://[00:00:00:00:00:0a]	OutNacks	0	0	0	0
2.5	5	257	netdev://[00:00:00:00:00:0a]	InSatisfiedInterests	99.9142	0	50	0
2.5	5	257	netdev://[00:00:00:00:00:0a]	InTimedOutInterests	0	0	0	0
2.5	5	257	netdev://[00:00:00:00:00:0a]	OutSatisfiedInterests	0	0	0	0
2.5	5	257	netdev://[00:00:00:00:00:0a]	OutTimedOutInterests	0	0	0	0
2.5	5	258	netdev://[00:00:00:00:00:0b]	InInterests	0	0	0	0
2.5	5	258	netdev://[00:00:00:00:00:0b]	OutInterests	99.9654	3.0263	50	1.51367
2.5	5	258	netdev://[00:00:00:00:00:0b]	InData	99.9142	103.037	50	51.5625
2.5	5	258	netdev://[00:00:00:00:00:0b]	OutData	0	0	0	0
2.5	5	258	netdev://[00:00:00:00:00:0b]	InNacks	0	0	0	0
2.5	5	258	netdev://[00:00:00:00:00:0b]	OutNacks	0	0	0	0
2.5	5	258	netdev://[00:00:00:00:00:0b]	InSatisfiedInterests	0	0	0	0
2.5	5	258	netdev://[00:00:00:00:00:0b]	InTimedOutInterests	0	0	0	0
2.5	5	258	netdev://[00:00:00:00:00:0b]	OutSatisfiedInterests	99.9142	0	50	0
2.5	5	258	netdev://[00:00:00:00:00:0b]	OutTimedOutInterests	0	0	0	0
2.5	5	-1	all	SatisfiedInterests	99.9168	0	50	0
2.5	5	-1	all	TimedOutInterests	0	0	0	0
2.5	6	1	internal://	InInterests	0	0	0	0
2.5	6	1	internal://	OutInterests	0	0	0	0
2.5	6	1	internal://	InData	0	0	0	0
2.5	6	1	internal://	OutData	0	0	0	0
2.5	6	1	internal://	InNacks	0	0	0	0
2.5	6	1	internal://	OutNacks	0	0	0	0
2.5	6	1	internal://	InSatisfiedInterests	0	0	0	0
2.5	6	1	internal://	InTimedOutInterests	0	0	0	0
2.5	6	1	internal://	OutSatisfiedInterests	0.00256	0	0	0
2.5	6	1	internal://	OutTimedOutInterests	0	0	0	0
2.5	6	2	internal://	InInterests	0	0	0	0
2.5	6	2	internal://	OutInterests	0	0	0	0
2.5	6	2	internal://	InData	0	0	0	0
2.5	6	2	internal://	OutData	0	0	0	0
2.5	6	2	internal://	InNacks	0	0	0	0
2.5	6	2	internal://	OutNacks	0	0	0	0
2.5	6	2	internal://	InSatisfiedInterests	0.00256	0	0	0
2.5	6	2	internal://	InTimedOutInterests	0	0	0	0
2.5	6	2	internal://	OutSatisfiedInterests	0	0	0	0
2.5	6	2	internal://	OutTimedOutInterests	0	0	0	0
2.5	6	257	netdev://[00:00:00:00:00:0c]	InInterests	99.9629	3.02622	50	1.51367
2.5	6	257	netdev://[00:00:00:00:00:0c]	OutInterests	0	0	0	0
2.5	6	257	netdev://[00:00:00:00:00:0c]	InData	0	0	0	0
2.5	6	257	netdev://[00:00:00:00:00:0c]	OutData	99.9194	103.042	50	51.5625
2.5	6	257	netdev://[00:00:00:00:00:0c]	InNacks	0	0	0	0
2.5	6	257	netdev://[00:00:00:00:00:0c]	OutNacks	0	0	0	0
2.5	6	257	netdev://[00:00:00:00:00:0c]	InSatisfiedInterests	99.9194	0	50	0
2.5	6	257	netdev://[00:00:00:00:00:0c]	InTimedOutInterests	0	0	0	0
2.5	6	257	netdev://[00:00:00:00:00:0c]	OutSatisfiedInterests	0	0	0	0
2.5	6	257	netdev://[00:00:00:00:00:0c]	OutTimedOutInterests	0	0	0	0
2.5	6	260	netdev://[00:00:00:00:00:1f]	InInterests	0	0	0	0
2.5	6	260	netdev://[00:00:00:00:00:1f]	OutInterests	99.9629	3.02622	50	1.51367
2.5	6	260	netdev://[00:00:00:00:00:1f]	InData	99.9194	103.042	50	51.5625
2.5	6	260	netdev://[00:00:00:00:00:1f]	OutData	0	0	0	0
2.5	6	260	netdev://[00:00:00:00:00:1f]	InNacks	0	0	0	0
2.5	6	260	netdev://[00:00:00:00:00:1f]	OutNacks	0	0	0	0
2.5	6	260	netdev://[00:00:00:00:00:1f]	InSatisfiedInterests	0	0	0	0
2.5	6	260	netdev://[00:00:00:00:00:1f]	InTimedOutInterests	0	0	0	0
2.5	6	260	netdev://[00:00:00:00:00:1f]	OutSatisfiedInterests	99.9194	0	50	0
2.5	6	260	netdev://[00:00:00:00:00:1f]	OutTimedOutInterests	0	0	0	0
2.5	6	-1	all	SatisfiedInterests	99.9219	0	50	0
2.5	6	-1	all	TimedOutInterests	0	0	0	0
2.5	7	1	internal://	InInterests	0	0	0	0
2.5	7	1	internal://	OutInterests	0	0	0	0
2.5	7	1	internal://	InData	0	0	0	0
2.5	7	1	internal://	OutData	0	0	0	0
2.5	7	1	internal://	InNacks	0	0	0	0
2.5	7	1	internal://	OutNacks	0	0	0	0
2.5	7	1	internal://	InSatisfiedInterests	0	0	0	0
2.5	7	1	internal://	InTimedOutInterests	0	0	0	0
2.5	7	1	internal://	OutSatisfiedInterests	0.00256	0	0	0
2.5	7	1	internal://	OutTimedOutInterests	0	0	0	0
2.5	7	2	internal://	InInterests	0	0	0	0
2.5	7	2	internal://	OutInterests	0	0	0	0
2.5	7	2	internal://	InData	0	0	0	0
2.5	7	2	internal://	OutData	0	0	0	0
2.5	7	2	internal://	InNacks	0	0	0	0
2.5	7	2	internal://	OutNacks	0	0	0	0
2.5	7	2	internal://	InSatisfiedInterests	0.00256	0	0	0
2.5	7	2	internal://	InTimedOutInterests	0	0	0	0
2.5	7	2	internal://	OutSatisfiedInterests	0	0	0	0
2.5	7	2	internal://	OutTimedOutInterests	0	0	0	0
2.5	7	-1	all	SatisfiedInterests	0.00256	0	0	0
2.5	7	-1	all	TimedOutInterests	0	0	0	0
2.5	8	1	internal://	InInterests	0	0	0	0
2.5	8	1	internal://	OutInterests	0	0	0	0
2.5	8	1	internal://	InData	0	0	0	0
2.5	8	1	internal://	OutData	0	0	0	0
2.5	8	1	internal://	InNacks	0	0	0	0
2.5	8	1	internal://	OutNacks	0	0	0	0
2.5	8	1	internal://	InSatisfiedInterests	0	0	0	0
2.5	8	1	internal://	InTimedOutInterests	0	0	0	0
2.5	8	1	internal://	OutSatisfiedInterests	0.00256	0	0	0
2.5	8	1	internal://	OutTimedOutInterests	0	0	0	0
2.5	8	2	internal://	InInterests	0	0	0	0
2.5	8	2	internal://	OutInterests	0	0	0	0
2.5	8	2	internal://	InData	0	0	0	0
2.5	8	2	internal://	OutData	0	0	0	0
2.5	8	2	internal://	InNacks	0	0	0	0
2.5	8	2	internal://	OutNacks	0	0	0	0
2.5	8	2	internal://	InSatisfiedInterests	0.00256	0	0	0
2.5	8	2	internal://	InTimedOutInterests	0	0	0	0
2.5	8	2	internal://	OutSatisfiedInterests	0	0	0	0
2.5	8	2	internal://	OutTimedOutInterests	0	0	0	0
2.5	8	-1	all	SatisfiedInterests	0.00256	0	0	0
2.5	8	-1	all	TimedOutInterests	0	0	0	0
2.5	9	1	internal://	InInterests	0	0	0	0
2.5	9	1	internal://	OutInterests	0	0	0	0
2.5	9	1	internal://	InData	0	0	0	0
2.5	9	1	internal://	OutData	0	0	0	0
2.5	9	1	internal://	InNacks	0	0	0	0
2.5	9	1	internal://	OutNacks	0	0	0	0
2.5	9	1	internal://	InSatisfiedInterests	0	0	0	0
2.5	9	1	internal://	InTimedOutInterests	0	0	0	0
2.5	9	1	internal://	OutSatisfiedInterests	0.00256	0	0	0
2.5	9	1	internal://	OutTimedOutInterests	0	0	0	0
2.5	9	2	internal://	InInterests	0	0	0	0
2.5	9	2	internal://	OutInterests	0	0	0	0
2.5	9	2	internal://	InData	0	0	0	0
2.5	9	2	internal://	OutData	0	0	0	0
2.5	9	2	internal://	InNacks	0	0	0	0
2.5	9	2	internal://	OutNacks	0	0	0	0
2.5	9	2	internal://	InSatisfiedInterests	0.00256	0	0	0
2.5	9	2	internal://	InTimedOutInterests	0	0	0	0
2.5	9	2	internal://	OutSatisfiedInterests	0	0	0	0
2.5	9	2	internal://	OutTimedOutInterests	0	0	0	0
2.5	9	-1	all	SatisfiedInterests	0.00256	0	0	0
2.5	9	-1	all	TimedOutInterests	0	0	0	0
2.5	10	1	internal://	InInterests	0	0	0	0
2.5	10	1	internal://	OutInterests	0	0	0	0
2.5	10	1	internal://	InData	0	0	0	0
2.5	10	1	internal://	OutData	0	0	0	0
2.5	10	1	internal://	InNacks	0	0	0	0
2.5	10	1	internal://	OutNacks	0	0	0	0
2.5	10	1	internal://	InSatisfiedInterests	0	0	0	0
2.5	10	1	internal://	InTimedOutInterests	0	0	0	0
2.5	10	1	internal://	OutSatisfiedInterests	0.00256	0	0	0
2.5	10	1	internal://	OutTimedOutInterests	0	0	0	0
2.5	10	2	internal://	InInterests	0	0	0	0
2.5	10	2	internal://	OutInterests	0	0	0	0
2.5	10	2	internal://	InData	0	0	0	0
2.5	10	2	internal://	OutData	0	0	0	0
2.5	10	2	internal://	InNacks	0	0	0	0
2.5	10	2	internal://	OutNacks	0	0	0	0
2.5	10	2	internal://	InSatisfiedInterests	0.00256	0	0	0
2.5	10	2	internal://	InTimedOutInterests	0	0	0	0
2.5	10	2	internal://	OutSatisfiedInterests	0	0	0	0
2.5	10	2	internal://	OutTimedOutInterests	0	0	0	0
2.5	10	-1	all	SatisfiedInterests	0.00256	0	0	0
2.5	10	-1	all	TimedOutInterests	0	0	0	0
2.5	11	1	internal://	InInterests	0	0	0	0
2.5	11	1	internal://	OutInterests	0	0	0	0
2.5	11	1	internal://	InData	0	0	0	0
2.5	11	1	internal://	OutData	0	0	0	0
2.5	11	1	internal://	InNacks	0	0	0	0
2.5	11	1	internal://	OutNacks	0	0	0	0
2.5	11	1	internal://	InSatisfiedInterests	0	0	0	0
2.5	11	1	internal://	InTimedOutInterests	0	0	0	0
2.5	11	1	internal://	OutSatisfiedInterests	0.00256	0	0	0
2.5	11	1	internal://	OutTimedOutInterests	0	0	0	0
2.5	11	2	internal://	InInterests	0	0	0	0
2.5	11	2	internal://	OutInterests	0	0	0	0
2.5	11	2	internal://	InData	0	0	0	0
2.5	11	2	internal://	OutData	0	0	0	0
2.5	11	2	internal://	InNacks	0	0	0	0
2.5	11	2	internal://	OutNacks	0	0	0	0
2.5	11	2	internal://	InSatisfiedInterests	0.00256	0	0	0
2.5	11	2	internal://	InTimedOutInterests	0	0	0	0
2.5	11	2	internal://	OutSatisfiedInterests	0	0	0	0
2.5	11	2	internal://	OutTimedOutInterests	0	0	0	0
2.5	11	258	netdev://[00:00:00:00:00:20]	InInterests	99.9603	3.02614	50	1.51367
2.5	11	258	netdev://[00:00:00:00:00:20]	OutInterests	0	0	0	0
2.5	11	258	netdev://[00:00:00:00:00:20]	InData	0	0	0	0
2.5	11	258	netdev://[00:00:00:00:00:20]	OutData	99.9245	103.047	50	51.5625
2.5	11	258	netdev://[00:00:00:00:00:20]	InNacks	0	0	0	0
2.5	11	258	netdev://[00:00:00:00:00:20]	OutNacks	0	0	0	0
2.5	11	258	netdev://[00:00:00:00:00:20]	InSatisfiedInterests	99.9245	0	50	0
2.5	11	258	netdev://[00:00:00:00:00:20]	InTimedOutInterests	0	0	0	0
2.5	11	258	netdev://[00:00:00:00:00:20]	OutSatisfiedInterests	0	0	0	0
2.5	11	258	netdev://[00:00:00:00:00:20]	OutTimedOutInterests	0	0	0	0
2.5	11	259	netdev://[00:00:00:00:00:21]	InInterests	0	0	0	0
2.5	11	259	netdev://[00:00:00:00:00:21]	OutInterests	99.9603	3.02614	50	1.51367
2.5	11	259	netdev://[00:00:00:00:00:21]	InData	99.9245	103.047	50	51.5625
2.5	11	259	netdev://[00:00:00:00:00:21]	OutData	0	0	0	0
2.5	11	259	netdev://[00:00:00:00:00:21]	InNacks	0	0	0	0
2.5	11	259	netdev://[00:00:00:00:00:21]	OutNacks	0	0	0	0
2.5	11	259	netdev://[00:00:00:00:00:21]	InSatisfiedInterests	0	0	0	0
2.5	11	259	netdev://[00:00:00:00:00:21]	InTimedOutInterests	0	0	0	0
2.5	11	259	netdev://[00:00:00:00:00:21]	OutSatisfiedInterests	99.9245	0	50	0
2.5	11	259	netdev://[00:00:00:00:00:21]	OutTimedOutInterests	0	0	0	0
2.5	11	-1	all	SatisfiedInterests	99.927	0	50	0
2.5	11	-1	all	TimedOutInterests	0	0	0	0
2.5	12	1	internal://	InInterests	0	0	0	0
2.5	12	1	internal://	OutInterests	0	0	0	0
2.5	12	1	internal://	InData	0	0	0	0
2.5	12	1	internal://	OutData	0	0	0	0
2.5	12	1	internal://	InNacks	0	0	0	0
2.5	12	1	internal://	OutNacks	0	0	0	0
2.5	12	1	internal://	InSatisfiedInterests	0	0	0	0
2.5	12	1	internal://	InTimedOutInterests	0	0	0	0
2.5	12	1	internal://	OutSatisfiedInterests	0.00256	0	0	0
2.5	12	1	internal://	OutTimedOutInterests	0	0	0	0
2.5	12	2	internal://	InInterests	0	0	0	0
2.5	12	2	internal://	OutInterests	0	0	0	0
2.5	12	2	internal://	InData	0	0	0	0
2.5	12	2	internal://	OutData	0	0	0	0
2.5	12	2	internal://	InNacks	0	0	0	0
2.5	12	2	internal://	OutNacks	0	0	0	0
2.5	12	2	internal://	InSatisfiedInterests	0.00256	0	0	0
2.5	12	2	internal://	InTimedOutInterests	0	0	0	0
2.5	12	2	internal://	OutSatisfiedInterests	0	0	0	0
2.5	12	2	internal://	OutTimedOutInterests	0	0	0	0
2.5	12	257	netdev://[00:00:00:00:00:22]	InInterests	99.9578	3.02607	50	1.51367
2.5	12	257	netdev://[00:00:00:00:00:22]	OutInterests	0	0	0	0
2.5	12	257	netdev://[00:00:00:00:00:22]	InData	0	0	0	0
2.5	12	257	netdev://[00:00:00:00:00:22]	OutData	99.9296	103.052	50	51.5625
2.5	12	257	netdev://[00:00:00:00:00:22]	InNacks	0	0	0	0
2.5	12	257	netdev://[00:00:00:00:00:22]	OutNacks	0	0	0	0
2.5	12	257	netdev://[00:00:00:00:00:22]	InSatisfiedInterests	99.9296	0	50	0
2.5	12	257	netdev://[00:00:00:00:00:22]	InTimedOutInterests	0	0	0	0
2.5	12	257	netdev://[00:00:00:00:00:22]	OutSatisfiedInterests	0	0	0	0
2.5	12	257	netdev://[00:00:00:00:00:22]	OutTimedOutInterests	0	0	0	0
2.5	12	259	netdev://[00:00:00:00:00:25]	InInterests	0	0	0	0
2.5	12	259	netdev://[00:00:00:00:00:25]	OutInterests	99.9578	3.02607	50	1.51367
2.5	12	259	netdev://[00:00:00:00:00:25]	InData	99.9296	103.052	50	51.5625
2.5	12	259	netdev://[00:00:00:00:00:25]	OutData	0	0	0	0
2.5	12	259	netdev://[00:00:00:00:00:25]	InNacks	0	0	0	0
2.5	12	259	netdev://[00:00:00:00:00:25]	OutNacks	0	0	0	0
2.5	12	259	netdev://[00:00:00:00:00:25]	InSatisfiedInterests	0	0	0	0
2.5	12	259	netdev://[00:00:00:00:00:25]	InTimedOutInterests	0	0	0	0
2.5	12	259	netdev://[00:00:00:00:00:25]	OutSatisfiedInterests	99.9296	0	50	0
2.5	12	259	netdev://[00:00:00:00:00:25]	OutTimedOutInterests	0	0	0	0
2.5	12	-1	all	SatisfiedInterests	99.9322	0	50	0
2.5	12	-1	all	TimedOutInterests	0	0	0	0
2.5	13	1	internal://	InInterests	0	0	0	0
2.5	13	1	internal://	OutInterests	0	0	0	0
2.5	13	1	internal://	InData	0	0	0	0
2.5	13	1	internal://	OutData	0	0	0	0
2.5	13	1	internal://	InNacks	0	0	0	0
2.5	13	1	internal://	OutNacks	0	0	0	0
2.5	13	1	internal://	InSatisfiedInterests	0	0	0	0
2.5	13	1	internal://	InTimedOutInterests	0	0	0	0
2.5	13	1	internal://	OutSatisfiedInterests	0.00256	0	0	0
2.5	13	1	internal://	OutTimedOutInterests	0	0	0	0
2.5	13	2	internal://	InInterests	0	0	0	0
2.5	13	2	internal://	OutInterests	0	0	0	0
2.5	13	2	internal://	InData	0	0	0	0
2.5	13	2	internal://	OutData	0	0	0	0
2.5	13	2	internal://	InNacks	0	0	0	0
2.5	13	2	internal://	OutNacks	0	0	0	0
2.5	13	2	internal://	InSatisfiedInterests	0.00256	0	0	0
2.5	13	2	internal://	InTimedOutInterests	0	0	0	0
2.5	13	2	internal://	OutSatisfiedInterests	0	0	0	0
2.5	13	2	internal://	OutTimedOutInterests	0	0	0	0
2.5	13	257	netdev://[00:00:00:00:00:26]	InInterests	99.9552	3.02599	50	1.51367
2.5	13	257	netdev://[00:00:00:00:00:26]	OutInterests	0	0	0	0
2.5	13	257	netdev://[00:00:00:00:00:26]	InData	0	0	0	0
2.5	13	257	netdev://[00:00:00:00:00:26]	OutData	99.9347	103.058	50	51.5625
2.5	13	257	netdev://[00:00:00:00:00:26]	InNacks	0	0	0	0
2.5	13	257	netdev://[00:00:00:00:00:26]	OutNacks	0	0	0	0
2.5	13	257	netdev://[00:00:00:00:00:26]	InSatisfiedInterests	99.9347	0	50	0
2.5	13	257	netdev://[00:00:00:00:00:26]	InTimedOutInterests	0	0	0	0
2.5	13	257	netdev://[00:00:00:00:00:26]	OutSatisfiedInterests	0	0	0	0
2.5	13	257	netdev://[00:00:00:00:00:26]	OutTimedOutInterests	0	0	0	0
2.5	13	260	netdev://[00:00:00:00:00:39]	InInterests	0	0	0	0
2.5	13	260	netdev://[00:00:00:00:00:39]	OutInterests	99.9552	3.02599	50	1.51367
2.5	13	260	netdev://[00:00:00:00:00:39]	InData	99.9347	103.058	50	51.5625
2.5	13	260	netdev://[00:00:00:00:00:39]	OutData	0	0	0	0
2.5	13	260	netdev://[00:00:00:00:00:39]	InNacks	0	0	0	0
2.5	13	260	netdev://[00:00:00:00:00:39]	OutNacks	0	0	0	0
2.5	13	260	netdev://[00:00:00:00:00:39]	InSatisfiedInterests	0	0	0	0
2.5	13	260	netdev://[00:00:00:00:00:39]	InTimedOutInterests	0	0	0	0
2.5	13	260	netdev://[00:00:00:00:00:39]	OutSatisfiedInterests	99.9347	0	50	0
2.5	13	260	netdev://[00:00:00:00:00:39]	OutTimedOutInterests	0	0	0	0
2.5	13	-1	all	SatisfiedInterests	99.9373	0	50	0
2.5	13	-1	all	TimedOutInterests	0	0	0	0
2.5	14	1	internal://	InInterests	0	0	0	0
2.5	14	1	internal://	OutInterests	0	0	0	0
2.5	14	1	internal://	InData	0	0	0	0
2.5	14	1	internal://	OutData	0	0	0	0
2.5	14	1	internal://	InNacks	0	0	0	0
2.5	14	1	internal://	OutNacks	0	0	0	0
2.5	14	1	internal://	InSatisfiedInterests	0	0	0	0
2.5	14	1	internal://	InTimedOutInterests	0	0	0	0
2.5	14	1	internal://	OutSatisfiedInterests	0.00256	0	0	0
2.5	14	1	internal://	OutTimedOutInterests	0	0	0	0
2.5	14	2	internal://	InInterests	0	0	0	0
2.5	14	2	internal://	OutInterests	0	0	0	0
2.5	14	2	internal://	InData	0	0	0	0
2.5	14	2	internal://	OutData	0	0	0	0
2.5	14	2	internal://	InNacks	0	0	0	0
2.5	14	2	internal://	OutNacks	0	0	0	0
2.5	14	2	internal://	InSatisfiedInterests	0.00256	0	0	0
2.5	14	2	internal://	InTimedOutInterests	0	0	0	0
2.5	14	2	internal://	OutSatisfiedInterests	0	0	0	0
2.5	14	2	internal://	OutTimedOutInterests	0	0	0	0
2.5	14	-1	all	SatisfiedInterests	0.00256	0	0	0
2.5	14	-1	all	TimedOutInterests	0	0	0	0
2.5	15	1	internal://	InInterests	0	0	0	0
2.5	15	1	internal://	OutInterests	0	0	0	0
2.5	15	1	internal://	InData	0	0	0	0
2.5	15	1	internal://	OutData	0	0	0	0
2.5	15	1	internal://	InNacks	0	0	0	0
2.5	15	1	internal://	OutNacks	0	0	0	0
2.5	15	1	internal://	InSatisfiedInterests	0	0	0	0
2.5	15	1	internal://	InTimedOutInterests	0	0	0	0
2.5	15	1	internal://	OutSatisfiedInterests	0.00256	0	0	0
2.5	15	1	internal://	OutTimedOutInterests	0	0	0	0
2.5	15	2	internal://	InInterests	0	0	0	0
2.5	15	2	internal://	OutInterests	0	0	0	0
2.5	15	2	internal://	InData	0	0	0	0
2.5	15	2	internal://	OutData	0	0	0	0
2.5	15	2	internal://	InNacks	0	0	0	0
2.5	15	2	internal://	OutNacks	0	0	0	0
2.5	15	2	internal://	InSatisfiedInterests	0.00256	0	0	0
2.5	15	2	internal://	InTimedOutInterests	0	0	0	0
2.5	15	2	internal://	OutSatisfiedInterests	0	0	0	0
2.5	15	2	internal://	OutTimedOutInterests	0	0	0	0
2.5	15	-1	all	SatisfiedInterests	0.00256	0	0	0
2.5	15	-1	all	TimedOutInterests	0	0	0	0
2.5	16	1	internal://	InInterests	0	0	0	0
2.5	16	1	internal://	OutInterests	0	0	0	0
2.5	16	1	internal://	InData	0	0	0	0
2.5	16	1	internal://	OutData	0	0	0	0
2.5	16	1	internal://	InNacks	0	0	0	0
2.5	16	1	internal://	OutNacks	0	0	0	0
2.5	16	1	internal://	InSatisfiedInterests	0	0	0	0
2.5	16	1	internal://	InTimedOutInterests	0	0	0	0
2.5	16	1	internal://	OutSatisfiedInterests	0.00256	0	0	0
2.5	16	1	internal://	OutTimedOutInterests	0	0	0	0
2.5	16	2	internal://	InInterests	0	0	0	0
2.5	16	2	internal://	OutInterests	0	0	0	0
2.5	16	2	internal://	InData	0	0	0	0
2.5	16	2	internal://	OutData	0	0	0	0
2.5	16	2	internal://	InNacks	0	0	0	0
2.5	16	2	internal://	OutNacks	0	0	0	0
2.5	16	2	internal://	InSatisfiedInterests	0.00256	0	0	0
2.5	16	2	internal://	InTimedOutInterests	0	0	0	0
2.5	16	2	internal://	OutSatisfiedInterests	0	0	0	0
2.5	16	2	internal://	OutTimedOutInterests	0	0	0	0
2.5	16	-1	all	SatisfiedInterests	0.00256	0	0	0
2.5	16	-1	all	TimedOutInterests	0	0	0	0
2.5	17	1	internal://	InInterests	0	0	0	0
2.5	17	1	internal://	OutInterests	0	0	0	0
2.5	17	1	internal://	InData	0	0	0	0
2.5	17	1	internal://	OutData	0	0	0	0
2.5	17	1	internal://	InNacks	0	0	0	0
2.5	17	1	internal://	OutNacks	0	0	0	0
